dataset,metric,k,vote,retention,num_folds,n_train_mean,n_test_mean,fit_time_s_mean,fit_time_s_std,predict_time_s_mean,predict_time_s_std,total_time_s_mean,total_time_s_std,accuracy_mean,accuracy_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,f1_macro_mean,f1_macro_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,f1_weighted_mean,f1_weighted_std,confusion_matrix_json
pen-based,cosine,5,borda,RetentionPolicy.NEVER_RETAIN,10,9892.8,1099.2,0.0016986500006169081,0.00019536772686368114,0.19559403000457679,0.002133682582956836,0.19729268000519368,0.0020128255754021706,0.9941784978056875,0.0014741636453480741,0.9942674731501185,0.0014438211559365131,0.9941848879787656,0.0014275384501022275,0.9941960564847998,0.0014405695109643696,0.9942360903668741,0.001467330576239814,0.9941784978056875,0.0014741636453480741,0.9941769047968604,0.001476609065760009,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 11, 2, 1, 0, 0, 0, 0, 0], [0, 2, 1141, 0, 0, 0, 0, 1, 0, 0], [0, 2, 2, 1046, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1141, 2, 0, 0, 0, 1], [0, 0, 0, 4, 0, 1049, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 2, 3, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 1, 1052, 0], [0, 2, 0, 0, 1, 3, 0, 3, 1, 1045]]}"
pen-based,cosine,7,borda,RetentionPolicy.NEVER_RETAIN,10,9892.8,1099.2,0.001647089995094575,0.00011740713716557243,0.19737311000644694,0.0019365299075489635,0.19902020000154153,0.0019767953449638205,0.9940875068977636,0.0018278969529051284,0.9941692433299545,0.0017742910397528407,0.9941063487266156,0.001762607413235984,0.9941135224014293,0.001770054730703333,0.9941424142509149,0.0018203700103453973,0.9940875068977636,0.0018278969529051284,0.994090568137312,0.0018261757700044523,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 10, 3, 1, 0, 0, 0, 0, 0], [0, 3, 1140, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1140, 2, 0, 1, 0, 1], [0, 0, 0, 4, 0, 1049, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 2, 3, 1, 0, 0, 0, 1134, 1, 1], [1, 0, 0, 0, 0, 1, 0, 3, 1050, 0], [0, 1, 0, 0, 0, 3, 0, 3, 1, 1047]]}"
pen-based,heom,3,borda,RetentionPolicy.NEVER_RETAIN,10,9892.8,1099.2,0.0015869900002144278,0.00010660967401031285,0.2909080100012943,0.002526998298643567,0.29249500000150874,0.0024841614532880663,0.9933588264266794,0.0016299244464526143,0.993449958746534,0.0015659442837000297,0.9933484113556068,0.001586420020568081,0.9933697458271498,0.0015825325663435812,0.9934135412376616,0.0016179991377502402,0.9933588264266794,0.0016299244464526143,0.9933567490885675,0.0016310039428479861,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1138, 0, 0, 0, 4, 0, 1, 0, 0, 0], [0, 1129, 9, 3, 1, 0, 0, 1, 0, 0], [0, 4, 1136, 3, 0, 0, 0, 1, 0, 0], [0, 2, 2, 1046, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1142, 1, 0, 0, 0, 1], [0, 0, 0, 5, 0, 1046, 1, 1, 2, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 1, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 3, 1050, 0], [0, 1, 0, 1, 4, 3, 0, 2, 1, 1043]]}"
pen-based,heom,5,borda,RetentionPolicy.NEVER_RETAIN,10,9892.8,1099.2,0.0016664199996739627,0.0001243095135235897,0.2924660499964375,0.0034408805314179946,0.2941324699961115,0.003444069820235929,0.9942696544546145,0.0015748493560761856,0.9943495909963443,0.0015115506219716883,0.9942614013778321,0.001517549934574214,0.994277272779577,0.0015242043760680187,0.994323269513043,0.0015539542733831258,0.9942696544546145,0.0015748493560761856,0.9942680370886672,0.001575139631893527,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1130, 10, 2, 1, 0, 0, 0, 0, 0], [0, 1, 1142, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1142, 1, 0, 0, 0, 1], [0, 0, 0, 5, 0, 1048, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 1, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 1, 1052, 0], [0, 1, 0, 1, 3, 3, 0, 3, 1, 1043]]}"
pen-based,heom,7,borda,RetentionPolicy.NEVER_RETAIN,10,9892.8,1099.2,0.0015937000018311665,7.316361044733492e-05,0.2917427499953192,0.004756912073040257,0.29333644999715036,0.004738807101433552,0.9939056863092652,0.0012851714899072052,0.9940084007877502,0.0012693764006477706,0.9939054294134667,0.0012467840991963477,0.9939299254082268,0.001259185165782622,0.9939632967781253,0.0012791332241100946,0.9939056863092652,0.0012851714899072052,0.993907312522832,0.0012843544407393549,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 10, 3, 1, 0, 0, 0, 0, 0], [0, 2, 1141, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1140, 2, 0, 1, 0, 1], [0, 0, 0, 4, 0, 1049, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 2, 0, 0, 0, 0, 1135, 1, 0], [1, 0, 0, 0, 0, 1, 0, 2, 1051, 0], [0, 1, 0, 1, 3, 3, 0, 4, 1, 1042]]}"
pen-based,euclidean,3,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,10,9892.8,1099.2,0.0016422299988335,0.00015036561626511483,0.1720835700049065,0.0023034521500878446,0.17372580000374,0.002338302433502426,0.9935404796192218,0.001547612766297688,0.9936194124812049,0.001503749534539764,0.9935295885977776,0.0015161808934682042,0.9935477818123684,0.001513729804754466,0.9935889961916411,0.001543292357242897,0.9935404796192218,0.001547612766297688,0.9935380782177574,0.0015495865078133675,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1139, 0, 0, 0, 3, 0, 1, 0, 0, 0], [0, 1129, 9, 3, 1, 0, 0, 1, 0, 0], [0, 4, 1136, 3, 0, 0, 0, 1, 0, 0], [0, 2, 2, 1046, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1142, 1, 0, 0, 0, 1], [0, 0, 0, 5, 0, 1046, 1, 1, 2, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 1, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 3, 1050, 0], [0, 1, 0, 1, 3, 3, 0, 2, 1, 1044]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,10,9892.8,1099.2,0.0017103799997130408,0.000145020451139483,0.17278681000170765,0.0016016346116421165,0.17449719000142067,0.0016543561023045971,0.9942693238750092,0.0014666933646017369,0.9943417092259932,0.0014016525198828746,0.9942671400235119,0.001411504109695171,0.9942769550111921,0.0014155815506589175,0.9943223524177546,0.001448212593648961,0.9942693238750092,0.0014666933646017369,0.994268203148561,0.0014676323429277677,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 10, 3, 1, 0, 0, 0, 0, 0], [0, 1, 1142, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1142, 1, 0, 0, 0, 1], [0, 0, 0, 5, 0, 1048, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 1, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 1, 1052, 0], [0, 1, 0, 1, 2, 3, 0, 3, 1, 1044]]}"
pen-based,euclidean,7,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,10,9892.8,1099.2,0.001695570000447333,0.0001600925232406359,0.17366768999781926,0.003494780393129949,0.17536325999826657,0.0035892220093085418,0.9939964304108987,0.00129575975813496,0.9940945945329828,0.0012819312684670947,0.9939988873573921,0.0012567789652579724,0.9940206017426274,0.0012705509389037489,0.9940524627214694,0.0012894883726985405,0.9939964304108987,0.00129575975813496,0.9939981052928941,0.0012948013545968503,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 10, 3, 1, 0, 0, 0, 0, 0], [0, 2, 1141, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1140, 2, 0, 1, 0, 1], [0, 0, 0, 4, 0, 1049, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 2, 0, 0, 0, 0, 1135, 1, 0], [1, 0, 0, 0, 0, 1, 0, 2, 1051, 0], [0, 1, 0, 1, 2, 3, 0, 4, 1, 1043]]}"
pen-based,cosine,3,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,10,9892.8,1099.2,0.0016643400012981147,0.00011898207819448627,0.19730255999602378,0.0034332618453348208,0.1989668999973219,0.0034029212848318948,0.9936316373220478,0.0019524195048918245,0.9937072335093735,0.0019242723147134258,0.9936453315405002,0.0019349183606734927,0.9936506210511645,0.0019324896911132798,0.9936809742186326,0.0019494114309183913,0.9936316373220478,0.0019524195048918245,0.9936306018776195,0.0019540785573643397,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1139, 0, 0, 0, 3, 0, 1, 0, 0, 0], [0, 1128, 10, 3, 1, 0, 0, 1, 0, 0], [0, 4, 1136, 3, 0, 0, 0, 1, 0, 0], [0, 3, 2, 1046, 0, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1141, 1, 0, 0, 0, 2], [0, 0, 0, 4, 0, 1048, 1, 0, 2, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 3, 2, 0, 0, 0, 0, 1133, 2, 2], [1, 0, 0, 0, 0, 1, 0, 3, 1050, 0], [0, 1, 0, 0, 2, 3, 0, 2, 1, 1046]]}"
pen-based,cosine,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,10,9892.8,1099.2,0.0016614000021945685,0.00011225015446259428,0.19551323000050616,0.0024682746697222303,0.19717463000270072,0.0024701030794379913,0.9941784978056875,0.0014741636453480741,0.9942674731501185,0.0014438211559365131,0.9941848879787656,0.0014275384501022275,0.9941960564847998,0.0014405695109643696,0.9942360903668741,0.001467330576239814,0.9941784978056875,0.0014741636453480741,0.9941769047968604,0.001476609065760009,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 11, 2, 1, 0, 0, 0, 0, 0], [0, 2, 1141, 0, 0, 0, 0, 1, 0, 0], [0, 2, 2, 1046, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1141, 2, 0, 0, 0, 1], [0, 0, 0, 4, 0, 1049, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 2, 3, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 1, 1052, 0], [0, 2, 0, 0, 1, 3, 0, 3, 1, 1045]]}"
pen-based,cosine,7,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,10,9892.8,1099.2,0.0016994599980534985,0.0001414908943295977,0.195520250001573,0.0019996124321164962,0.1972197099996265,0.002054997489940938,0.9940875068977636,0.0018278969529051284,0.9941692433299545,0.0017742910397528407,0.9941063487266156,0.001762607413235984,0.9941135224014293,0.001770054730703333,0.9941424142509149,0.0018203700103453973,0.9940875068977636,0.0018278969529051284,0.994090568137312,0.0018261757700044523,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 10, 3, 1, 0, 0, 0, 0, 0], [0, 3, 1140, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1140, 2, 0, 1, 0, 1], [0, 0, 0, 4, 0, 1049, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 2, 3, 1, 0, 0, 0, 1134, 1, 1], [1, 0, 0, 0, 0, 1, 0, 3, 1050, 0], [0, 1, 0, 0, 0, 3, 0, 3, 1, 1047]]}"
pen-based,heom,3,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,10,9892.8,1099.2,0.0016258400020888076,7.94535735984326e-05,0.28855502999795135,0.00434659359687748,0.29018087000004017,0.004335232497187919,0.9935404796192218,0.001547612766297688,0.9936194124812049,0.001503749534539764,0.9935295885977776,0.0015161808934682042,0.9935477818123684,0.001513729804754466,0.9935889961916411,0.001543292357242897,0.9935404796192218,0.001547612766297688,0.9935380782177574,0.0015495865078133675,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1139, 0, 0, 0, 3, 0, 1, 0, 0, 0], [0, 1129, 9, 3, 1, 0, 0, 1, 0, 0], [0, 4, 1136, 3, 0, 0, 0, 1, 0, 0], [0, 2, 2, 1046, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1142, 1, 0, 0, 0, 1], [0, 0, 0, 5, 0, 1046, 1, 1, 2, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 1, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 3, 1050, 0], [0, 1, 0, 1, 3, 3, 0, 2, 1, 1044]]}"
pen-based,heom,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,10,9892.8,1099.2,0.0017515599989565088,0.000204414010015083,0.29171415000164413,0.003486863605633237,0.2934657100006007,0.0034859046725938857,0.9942693238750092,0.0014666933646017369,0.9943417092259932,0.0014016525198828746,0.9942671400235119,0.001411504109695171,0.9942769550111921,0.0014155815506589175,0.9943223524177546,0.001448212593648961,0.9942693238750092,0.0014666933646017369,0.994268203148561,0.0014676323429277677,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 10, 3, 1, 0, 0, 0, 0, 0], [0, 1, 1142, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1142, 1, 0, 0, 0, 1], [0, 0, 0, 5, 0, 1048, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 1, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 1, 1052, 0], [0, 1, 0, 1, 2, 3, 0, 3, 1, 1044]]}"
pen-based,heom,7,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,10,9892.8,1099.2,0.0017164699966087937,0.00011651091673496318,0.2888088700012304,0.004721128559732074,0.2905253399978392,0.004724914551311715,0.9939964304108987,0.00129575975813496,0.9940945945329828,0.0012819312684670947,0.9939988873573921,0.0012567789652579724,0.9940206017426274,0.0012705509389037489,0.9940524627214694,0.0012894883726985405,0.9939964304108987,0.00129575975813496,0.9939981052928941,0.0012948013545968503,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 10, 3, 1, 0, 0, 0, 0, 0], [0, 2, 1141, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1140, 2, 0, 1, 0, 1], [0, 0, 0, 4, 0, 1049, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 2, 0, 0, 0, 0, 1135, 1, 0], [1, 0, 0, 0, 0, 1, 0, 2, 1051, 0], [0, 1, 0, 1, 2, 3, 0, 4, 1, 1043]]}"
pen-based,euclidean,3,borda,RetentionPolicy.DD_RETENTION,10,9892.8,1099.2,0.001660440000705421,9.325255277131622e-05,0.17639613000210375,0.003238439645375378,0.17805657000280917,0.0032565471467970956,0.9933592400278719,0.0017276445443595242,0.993449958746534,0.0016683667306872428,0.9933559301525993,0.001692883609365594,0.9933736558351709,0.0016886013580865264,0.9934131032040234,0.0017127833463026253,0.9933592400278719,0.0017276445443595242,0.9933568043667738,0.001728833893874184,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1138, 0, 0, 0, 4, 0, 1, 0, 0, 0], [0, 1128, 9, 3, 1, 0, 0, 1, 0, 1], [0, 4, 1136, 3, 0, 0, 0, 1, 0, 0], [0, 2, 2, 1046, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1142, 1, 0, 0, 0, 1], [0, 0, 0, 5, 0, 1046, 1, 1, 2, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 1, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 3, 1050, 0], [0, 1, 0, 1, 4, 2, 0, 2, 1, 1044]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DD_RETENTION,10,9892.8,1099.2,0.0016900099988561123,0.00015432082298877324,0.17659286999842153,0.0021102475730209636,0.17828287999727763,0.0021145045923066023,0.9941785797733758,0.0014172857645142485,0.994256251954629,0.0013507835386565665,0.9941736820795866,0.0013614332353458873,0.9941862753458895,0.0013647436782176251,0.9942339483439294,0.001399149058079668,0.9941785797733758,0.0014172857645142485,0.9941774069327385,0.0014181909513264071,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 10, 3, 1, 0, 0, 0, 0, 0], [0, 1, 1142, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1142, 1, 0, 0, 0, 1], [0, 0, 0, 5, 0, 1048, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 1, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 1, 1052, 0], [0, 1, 0, 1, 3, 3, 0, 3, 1, 1043]]}"
pen-based,euclidean,7,borda,RetentionPolicy.DD_RETENTION,10,9892.8,1099.2,0.0016618199995718896,0.00012179411362241987,0.17536967000341974,0.0016472265639528565,0.17703149000299162,0.0016362159619179907,0.9940875050921372,0.0013608230577790248,0.9941785909962896,0.0013475929682681875,0.9940858438791311,0.0013144570269526096,0.9941075665267333,0.0013329236851503854,0.9941396721642469,0.0013529470724506078,0.9940875050921372,0.0013608230577790248,0.9940887977934774,0.0013596051030451554,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1130, 9, 3, 1, 0, 0, 0, 0, 0], [0, 2, 1141, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1140, 2, 0, 1, 0, 1], [0, 0, 0, 4, 0, 1049, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 2, 0, 0, 0, 0, 1135, 1, 0], [1, 0, 0, 0, 0, 1, 0, 2, 1051, 0], [0, 1, 0, 1, 2, 3, 0, 4, 1, 1043]]}"
pen-based,cosine,3,borda,RetentionPolicy.DD_RETENTION,10,9892.8,1099.2,0.001629779994254932,8.629684551164967e-05,0.203836970005068,0.0021858520186764014,0.20546674999932293,0.0021561602864850686,0.9936318859339645,0.0022291174662064845,0.9937158133112757,0.0021822855286670077,0.9936528503374926,0.0022109873181597062,0.9936580578789131,0.0022038398978855285,0.9936825332550411,0.0022149184875605503,0.9936318859339645,0.0022291174662064845,0.9936308007828918,0.0022296396770135193,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1138, 0, 0, 0, 4, 0, 1, 0, 0, 0], [0, 1128, 10, 3, 1, 0, 0, 1, 0, 0], [0, 4, 1136, 3, 0, 0, 0, 1, 0, 0], [0, 3, 2, 1046, 0, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1141, 1, 0, 0, 0, 2], [0, 0, 0, 4, 0, 1048, 1, 0, 2, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 3, 2, 0, 0, 0, 0, 1133, 2, 2], [1, 0, 0, 0, 0, 1, 0, 3, 1050, 0], [0, 1, 0, 0, 2, 2, 0, 2, 1, 1047]]}"
pen-based,cosine,5,borda,RetentionPolicy.DD_RETENTION,10,9892.8,1099.2,0.0017632799950661137,0.0001146776512601316,0.20374686000286601,0.0022434616025986953,0.20551013999793213,0.0022410441619543234,0.9941784978056875,0.0014741636453480741,0.9942674731501185,0.0014438211559365131,0.9941848879787656,0.0014275384501022275,0.9941960564847998,0.0014405695109643696,0.9942360903668741,0.001467330576239814,0.9941784978056875,0.0014741636453480741,0.9941769047968604,0.001476609065760009,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 11, 2, 1, 0, 0, 0, 0, 0], [0, 2, 1141, 0, 0, 0, 0, 1, 0, 0], [0, 2, 2, 1046, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1141, 2, 0, 0, 0, 1], [0, 0, 0, 4, 0, 1049, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 2, 3, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 1, 1052, 0], [0, 2, 0, 0, 1, 3, 0, 3, 1, 1045]]}"
pen-based,cosine,7,borda,RetentionPolicy.DD_RETENTION,10,9892.8,1099.2,0.0017575399979250506,0.000130798212259305,0.20090100999805144,0.002187632997864741,0.2026585499959765,0.002131606109705366,0.9941784987085007,0.0017325385394644662,0.9942482789645986,0.0016869590061702735,0.9941933052483547,0.0016740145147283016,0.9941968111154773,0.0016838273737166682,0.994231977832022,0.001724094607684238,0.9941784987085007,0.0017325385394644662,0.9941812095124833,0.0017321446686783908,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1130, 8, 4, 1, 0, 0, 0, 0, 0], [0, 3, 1140, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1140, 2, 0, 1, 0, 1], [0, 0, 0, 4, 0, 1049, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 2, 3, 1, 0, 0, 0, 1134, 1, 1], [1, 0, 0, 0, 0, 1, 0, 3, 1050, 0], [0, 1, 0, 0, 0, 3, 0, 3, 1, 1047]]}"
pen-based,heom,3,borda,RetentionPolicy.DD_RETENTION,10,9892.8,1099.2,0.0017214399995282292,0.00010636692706939371,0.2964492599974619,0.002791641640270356,0.29817069999699014,0.002827922818133428,0.9933592400278719,0.0017276445443595242,0.993449958746534,0.0016683667306872428,0.9933559301525993,0.001692883609365594,0.9933736558351709,0.0016886013580865264,0.9934131032040234,0.0017127833463026253,0.9933592400278719,0.0017276445443595242,0.9933568043667738,0.001728833893874184,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1138, 0, 0, 0, 4, 0, 1, 0, 0, 0], [0, 1128, 9, 3, 1, 0, 0, 1, 0, 1], [0, 4, 1136, 3, 0, 0, 0, 1, 0, 0], [0, 2, 2, 1046, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1142, 1, 0, 0, 0, 1], [0, 0, 0, 5, 0, 1046, 1, 1, 2, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 1, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 3, 1050, 0], [0, 1, 0, 1, 4, 2, 0, 2, 1, 1044]]}"
pen-based,heom,5,borda,RetentionPolicy.DD_RETENTION,10,9892.8,1099.2,0.0016737199970521034,0.00014116264856292986,0.297734019998461,0.0029682135337658825,0.2994077399955131,0.002941466661406266,0.9941785797733758,0.0014172857645142485,0.994256251954629,0.0013507835386565665,0.9941736820795866,0.0013614332353458873,0.9941862753458895,0.0013647436782176251,0.9942339483439294,0.001399149058079668,0.9941785797733758,0.0014172857645142485,0.9941774069327385,0.0014181909513264071,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[1136, 1, 0, 0, 3, 0, 1, 0, 0, 2], [0, 1129, 10, 3, 1, 0, 0, 0, 0, 0], [0, 1, 1142, 0, 0, 0, 0, 1, 0, 0], [0, 1, 2, 1047, 1, 1, 0, 1, 0, 2], [0, 0, 0, 0, 1142, 1, 0, 0, 0, 1], [0, 0, 0, 5, 0, 1048, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1055, 0, 0, 0], [0, 4, 1, 0, 0, 0, 0, 1134, 1, 2], [1, 0, 0, 0, 0, 1, 0, 1, 1052, 0], [0, 1, 0, 1, 3, 3, 0, 3, 1, 1043]]}"
