dataset,fold,metric,k,vote,retention,n_train,n_test,fit_time_s,predict_time_s,total_time_s,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,confusion_matrix_json
pen-based,0,cosine,3,modified_plurality,DD_retention,9894,1098,0.00018649996491149068,1.2635004000039771,1.2636868999688886,0.9954462659380692,0.995364010251216,0.9954140683949415,0.9953723115833675,0.9954794900343363,0.9954462659380692,0.9954463601187651,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 104]]}"
pen-based,0,cosine,3,borda,never_retain,9894,1098,0.00012580002658069134,1.0597361999680288,1.0598619999946095,0.9908925318761385,0.9908833862627093,0.9908038965337873,0.9908223738129545,0.9909076668209719,0.9908925318761385,0.9908791992818171,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 112, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 104, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 1, 103, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1, 103]]}"
pen-based,0,cosine,3,borda,always_retain,9894,1098,0.00013670005137100816,3.4584419999737293,3.4585787000251003,0.9908925318761385,0.9908833862627093,0.9908038965337873,0.9908223738129545,0.9909076668209719,0.9908925318761385,0.9908791992818171,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 112, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 104, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 1, 103, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1, 103]]}"
pen-based,0,cosine,3,borda,different_class_retention,9894,1098,0.00013749999925494194,1.1273398000048473,1.1274773000041023,0.9908925318761385,0.9908833862627093,0.9908038965337873,0.9908223738129545,0.9909076668209719,0.9908925318761385,0.9908791992818171,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 112, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 104, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 1, 103, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1, 103]]}"
pen-based,0,cosine,3,borda,DD_retention,9894,1098,0.00013229995965957642,1.238981100032106,1.2391133999917656,0.9908925318761385,0.9908833862627093,0.9908038965337873,0.9908223738129545,0.9909076668209719,0.9908925318761385,0.9908791992818171,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 112, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 104, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 1, 103, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1, 103]]}"
pen-based,0,cosine,5,modified_plurality,never_retain,9894,1098,0.00011959997937083244,1.0895312000066042,1.089650799985975,0.9954462659380692,0.9954291924118802,0.9953312526599518,0.9953586830020468,0.9954705468641473,0.9954462659380692,0.9954373043827361,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,0,cosine,5,modified_plurality,always_retain,9894,1098,0.0001254999660886824,3.579970700026024,3.580096199992113,0.9954462659380692,0.9954291924118802,0.9953312526599518,0.9953586830020468,0.9954705468641473,0.9954462659380692,0.9954373043827361,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,0,cosine,5,modified_plurality,different_class_retention,9894,1098,0.00013210001634433866,1.0800094999722205,1.0801415999885648,0.9954462659380692,0.9954291924118802,0.9953312526599518,0.9953586830020468,0.9954705468641473,0.9954462659380692,0.9954373043827361,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,0,cosine,5,modified_plurality,DD_retention,9894,1098,0.0001998000079765916,1.2277407000074163,1.227940500015393,0.9954462659380692,0.9954291924118802,0.9953312526599518,0.9953586830020468,0.9954705468641473,0.9954462659380692,0.9954373043827361,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,0,cosine,5,borda,never_retain,9894,1098,0.0001908999984152615,1.0298320000292733,1.0300229000276886,0.9963570127504554,0.9962897729033058,0.9962836336123327,0.996278455383201,0.996364782187974,0.9963570127504554,0.9963526616780509,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 104]]}"
pen-based,0,cosine,5,borda,always_retain,9894,1098,0.00011719996109604836,3.3959308000048622,3.3960479999659583,0.9963570127504554,0.9962897729033058,0.9962836336123327,0.996278455383201,0.996364782187974,0.9963570127504554,0.9963526616780509,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 104]]}"
pen-based,0,cosine,5,borda,different_class_retention,9894,1098,0.00014730001566931605,1.0642033999902196,1.064350700005889,0.9963570127504554,0.9962897729033058,0.9962836336123327,0.996278455383201,0.996364782187974,0.9963570127504554,0.9963526616780509,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 104]]}"
pen-based,0,cosine,5,borda,DD_retention,9894,1098,0.00012700003571808338,1.1954964000033215,1.1956234000390396,0.9963570127504554,0.9962897729033058,0.9962836336123327,0.996278455383201,0.996364782187974,0.9963570127504554,0.9963526616780509,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 104]]}"
pen-based,0,cosine,7,modified_plurality,never_retain,9894,1098,0.00012659997446462512,1.0540676000528038,1.0541942000272684,0.9954462659380692,0.9954291924118802,0.9953312526599518,0.9953586830020468,0.9954705468641473,0.9954462659380692,0.9954373043827361,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,0,cosine,7,modified_plurality,always_retain,9894,1098,0.0001430999836884439,3.446537800016813,3.4466809000005014,0.9954462659380692,0.9954291924118802,0.9953312526599518,0.9953586830020468,0.9954705468641473,0.9954462659380692,0.9954373043827361,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,0,cosine,7,modified_plurality,different_class_retention,9894,1098,0.00013970001600682735,1.099706300010439,1.0998460000264458,0.9954462659380692,0.9954291924118802,0.9953312526599518,0.9953586830020468,0.9954705468641473,0.9954462659380692,0.9954373043827361,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,0,cosine,7,modified_plurality,DD_retention,9894,1098,0.00012829998740926385,1.2593724000034854,1.2595006999908946,0.9954462659380692,0.9954291924118802,0.9953312526599518,0.9953586830020468,0.9954705468641473,0.9954462659380692,0.9954373043827361,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,0,cosine,7,borda,never_retain,9894,1098,0.0001846000086516142,1.0628880999865942,1.0630726999952458,0.9954462659380692,0.9953372191677332,0.9953312526599518,0.9953214959877282,0.9954538701457599,0.9954462659380692,0.9954375365730905,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,0,cosine,7,borda,always_retain,9894,1098,0.0001674999948590994,3.3746356000192463,3.3748031000141054,0.9954462659380692,0.9953372191677332,0.9953312526599518,0.9953214959877282,0.9954538701457599,0.9954462659380692,0.9954375365730905,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,0,cosine,7,borda,different_class_retention,9894,1098,0.00017040001694113016,1.0427302999887615,1.0429007000057027,0.9954462659380692,0.9953372191677332,0.9953312526599518,0.9953214959877282,0.9954538701457599,0.9954462659380692,0.9954375365730905,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,0,cosine,7,borda,DD_retention,9894,1098,0.00020130001939833164,1.2020304999896325,1.2022318000090308,0.9954462659380692,0.9953372191677332,0.9953312526599518,0.9953214959877282,0.9954538701457599,0.9954462659380692,0.9954375365730905,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1, 103]]}"
pen-based,1,cosine,3,modified_plurality,never_retain,9893,1099,0.00012690003495663404,1.0457230999600142,1.0458499999949709,0.991810737033667,0.991993406249861,0.9919701427481747,0.991933587236467,0.9919067670003341,0.991810737033667,0.9918102954233238,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 112, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,1,cosine,3,modified_plurality,always_retain,9893,1099,0.00014449999434873462,3.451764600002207,3.4519090999965556,0.991810737033667,0.991993406249861,0.9919701427481747,0.991933587236467,0.9919067670003341,0.991810737033667,0.9918102954233238,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 112, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,1,cosine,3,modified_plurality,different_class_retention,9893,1099,0.00016529997810721397,1.1571003000135534,1.1572655999916606,0.991810737033667,0.991993406249861,0.9919701427481747,0.991933587236467,0.9919067670003341,0.991810737033667,0.9918102954233238,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 112, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,1,cosine,3,modified_plurality,DD_retention,9893,1099,0.00013810000382363796,1.217818500008434,1.2179566000122577,0.991810737033667,0.991993406249861,0.9919701427481747,0.991933587236467,0.9919067670003341,0.991810737033667,0.9918102954233238,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 112, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,1,cosine,3,borda,never_retain,9893,1099,0.00013160001253709197,1.0856860000058077,1.0858176000183448,0.9936305732484076,0.993703199126702,0.9937245287130871,0.9936804280599818,0.9936724341772446,0.9936305732484076,0.9936183661229235,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,1,cosine,3,borda,always_retain,9893,1099,0.000367300002835691,3.5314870000001974,3.531854300003033,0.9936305732484076,0.993703199126702,0.9937245287130871,0.9936804280599818,0.9936724341772446,0.9936305732484076,0.9936183661229235,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,1,cosine,3,borda,different_class_retention,9893,1099,0.00016409996896982193,1.0712452000007033,1.0714092999696732,0.9936305732484076,0.993703199126702,0.9937245287130871,0.9936804280599818,0.9936724341772446,0.9936305732484076,0.9936183661229235,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
