config_id,instance_reduction_method,metric,k,vote,retention,fold_id,num_folds,n_train,n_test,fit_time_s,predict_time_s,total_time_s,memory_before_ir,memory_after_ir,memory_after_training,percentage_memory_reduction,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,confusion_matrix_json
ir_k_ibl-MCNN,MCNN,cosine,7,borda,always_retain,5,10,9894,1098,1.2079074999783188,0.03657320002093911,1.244480699999258,1.2832489013671875,0.0526123046875,0.1866455078125,95.90007015541208,0.9863387978142076,0.9865112831763667,0.9861654135338345,0.9861681799078772,0.9866923966642899,0.9863387978142076,0.9863521676043518,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 111, 0, 2, 0, 0, 1, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 113, 0, 0, 0, 0, 0], [0, 0, 0, 3, 0, 100, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 108, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 113, 0, 0], [0, 1, 0, 1, 0, 0, 1, 0, 102, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 104]]}"
ir_k_ibl-MCNN,MCNN,cosine,7,borda,always_retain,6,10,9890,1102,0.9426443999982439,0.04131950001465157,0.9839639000128955,1.2827301025390625,0.052734375,0.187255859375,95.88889549753166,0.9882032667876588,0.9882279731250161,0.9879898165291634,0.9880438063994701,0.9883243223440218,0.9882032667876588,0.9882004709724491,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 113, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 108, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 104, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 113, 0, 0], [0, 0, 0, 0, 0, 1, 2, 0, 101, 1], [0, 2, 0, 0, 0, 1, 0, 0, 0, 104]]}"
ir_k_ibl-MCNN,MCNN,cosine,7,borda,always_retain,7,10,9892,1100,0.9082146000000648,0.03903240000363439,0.9472470000036992,1.282989501953125,0.0501708984375,0.1844482421875,96.08953164767726,0.9818181818181818,0.9821275012722983,0.9818396277815127,0.9818949333967515,0.9819329130301541,0.9818181818181818,0.9817866956932845,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[111, 1, 0, 0, 2, 0, 0, 0, 0, 0], [0, 109, 3, 2, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 107, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 104, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 1, 0, 1, 0, 0, 0, 113, 0, 0], [1, 0, 0, 0, 0, 0, 0, 2, 103, 0], [1, 0, 0, 0, 1, 1, 0, 1, 0, 101]]}"
ir_k_ibl-MCNN,MCNN,cosine,7,borda,always_retain,8,10,9894,1098,1.245847899990622,0.035673199978191406,1.2815210999688134,1.2832489013671875,0.054931640625,0.18896484375,95.7193307887133,0.9863387978142076,0.98660430180458,0.9864089468955408,0.9864069499782694,0.9864386403127724,0.9863387978142076,0.9862872946332463,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 108, 3, 1, 0, 0, 0, 2, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 106, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 113, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 104, 1], [1, 0, 0, 0, 1, 1, 0, 0, 0, 102]]}"
ir_k_ibl-MCNN,MCNN,cosine,7,borda,always_retain,9,10,9890,1102,1.2177062999689952,0.0370515999966301,1.2547578999656253,1.2827301025390625,0.0540771484375,0.1885986328125,95.78421459584845,0.984573502722323,0.9845494620343341,0.9846458229248265,0.984570152900203,0.9846155614974449,0.984573502722323,0.9845666476940211,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 110, 2, 2, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 113, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 104, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 0, 0, 0, 1, 0, 112, 0, 0], [0, 0, 0, 0, 0, 1, 0, 1, 104, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 104]]}"
ir_k_ibl-enn,enn,cosine,7,borda,always_retain,0,10,9894,1098,4.027079499966931,0.23439719999441877,4.261476699961349,1.2832489013671875,1.1998291015625,1.3338623046875,6.500671827251216,0.9963570127504554,0.996316391203597,0.9962912613773977,0.9962867522705882,0.9963902368467225,0.9963570127504554,0.9963569341612736,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 104]]}"
ir_k_ibl-enn,enn,cosine,7,borda,always_retain,1,10,9893,1099,4.019529799988959,0.2409466999815777,4.260476499970537,1.2831192016601562,1.2005615234375,1.334716796875,6.434139409326855,0.991810737033667,0.9920638791984044,0.9919701427481747,0.9919812078431842,0.9919130976357586,0.991810737033667,0.9918258366625992,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 112, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 112, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
ir_k_ibl-enn,enn,cosine,7,borda,always_retain,2,10,9895,1097,4.010222199955024,0.24151300004450604,4.25173519999953,1.2833786010742188,1.1995849609375,1.33349609375,6.529144249918259,0.99179580674567,0.9918750888549337,0.9918197668083252,0.9918006379235914,0.9919207131869104,0.99179580674567,0.9918129745631122,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 113, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 113, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 113, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 104, 0], [0, 0, 0, 0, 0, 2, 0, 0, 0, 103]]}"
ir_k_ibl-enn,enn,cosine,7,borda,always_retain,3,10,9892,1100,4.003171000047587,0.24239059997489676,4.245561600022484,1.282989501953125,1.2003173828125,1.3345947265625,6.443709711947861,0.9890909090909091,0.9890818617931773,0.9891372401471277,0.9890972946764551,0.9891000279101697,0.9890909090909091,0.9890832563505877,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 111, 0, 2, 0, 0, 0, 1, 0, 0], [0, 0, 114, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 103, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 103, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 112, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 105]]}"
ir_k_ibl-enn,enn,cosine,7,borda,always_retain,4,10,9894,1098,3.999611000006553,0.2390925000072457,4.2387035000137985,1.2832489013671875,1.2003173828125,1.3343505859375,6.462621434262,0.9954462659380692,0.9956139512661253,0.9954127114340403,0.9954826409949435,0.9955242429226748,0.9954462659380692,0.9954536702941943,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 104, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 104]]}"
ir_k_ibl-enn,enn,cosine,7,borda,always_retain,5,10,9894,1098,4.00355819996912,0.23604270000942051,4.239600899978541,1.2832489013671875,1.199462890625,1.33349609375,6.529209621993128,0.9936247723132969,0.9936925715344843,0.9936340852130325,0.9936384113966626,0.9936825775356027,0.9936247723132969,0.9936289010384345,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 112, 0, 0, 1, 0, 1], [0, 0, 0, 1, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 108, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 113, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 104, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 104]]}"
ir_k_ibl-enn,enn,cosine,7,borda,always_retain,6,10,9890,1102,4.012192499998491,0.23576469998806715,4.247957199986558,1.2827301025390625,1.2000732421875,1.3345947265625,6.44382323202284,0.9954627949183303,0.9955454694324984,0.9954878994039653,0.9954933373240598,0.9955103019262443,0.9954627949183303,0.9954626282107613,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 108, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 104, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 107]]}"
ir_k_ibl-enn,enn,cosine,7,borda,always_retain,7,10,9892,1100,4.073283199977595,0.23867970000719652,4.311962899984792,1.282989501953125,1.2010498046875,1.3353271484375,6.386622582716872,0.9918181818181818,0.9921467341725962,0.9919714997090759,0.9920202169646071,0.9919044094475128,0.9918181818181818,0.9918214503264547,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[112, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 111, 3, 0, 0, 0, 0, 0, 0, 0], [0, 1, 113, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 107, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 106, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 105, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 104]]}"
ir_k_ibl-enn,enn,cosine,7,borda,always_retain,8,10,9894,1098,4.068830900010653,0.23344579996773973,4.302276699978393,1.2832489013671875,1.19970703125,1.333740234375,6.510184425498519,0.994535519125683,0.9945959247563684,0.9945202629214546,0.9945327835563399,0.9945936132432881,0.994535519125683,0.9945396208809942,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 106, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 105, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 104]]}"
ir_k_ibl-enn,enn,cosine,7,borda,always_retain,9,10,9890,1102,4.017725700046867,0.23546989995520562,4.253195600002073,1.2827301025390625,1.2001953125,1.334716796875,6.434306786415274,0.9927404718693285,0.9927867880806304,0.9927239139686789,0.9927243236498289,0.9928043699879457,0.9927404718693285,0.9927405406120063,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 112, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 105, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 105]]}"
ir_k_ibl-RENN,RENN,cosine,7,borda,always_retain,0,10,9894,1098,26.283522100013215,0.2343943000305444,26.51791640004376,1.2832489013671875,1.1988525390625,1.3328857421875,6.576772613229647,0.9954462659380692,0.9954376684770484,0.9953478651509824,0.9953671100909862,0.9954785689892245,0.9954462659380692,0.9954373028241198,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [1, 0, 0, 0, 0, 1, 0, 1, 103, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 104]]}"
ir_k_ibl-RENN,RENN,cosine,7,borda,always_retain,1,10,9893,1099,22.373393499990925,0.24378499999875203,22.617178499989677,1.2831192016601562,1.19921875,1.3333740234375,6.538788567079515,0.991810737033667,0.9920638791984044,0.9919701427481747,0.9919812078431842,0.9919130976357586,0.991810737033667,0.9918258366625992,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 2, 112, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 112, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
ir_k_ibl-RENN,RENN,cosine,7,borda,always_retain,2,10,9895,1097,15.069771600014064,0.23589880001964048,15.305670400033705,1.2833786010742188,1.19873046875,1.3326416015625,6.5957257081710905,0.99179580674567,0.9918750888549337,0.9918197668083252,0.9918006379235914,0.9919207131869104,0.99179580674567,0.9918129745631122,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 113, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 113, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 113, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 104, 0], [0, 0, 0, 0, 0, 2, 0, 0, 0, 103]]}"
ir_k_ibl-RENN,RENN,cosine,7,borda,always_retain,3,10,9892,1100,15.045059600030072,0.2361232999828644,15.281182900012936,1.282989501953125,1.1988525390625,1.3331298828125,6.557883970409837,0.9890909090909091,0.9890818617931773,0.9891372401471277,0.9890972946764551,0.9891000279101697,0.9890909090909091,0.9890832563505877,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 111, 0, 2, 0, 0, 0, 1, 0, 0], [0, 0, 114, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 103, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 103, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 112, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 105]]}"
ir_k_ibl-RENN,RENN,cosine,7,borda,always_retain,4,10,9894,1098,18.623910500027705,0.23572209995472804,18.859632599982433,1.2832489013671875,1.199462890625,1.33349609375,6.529209621993128,0.9954462659380692,0.9956139512661253,0.9954127114340403,0.9954826409949435,0.9955242429226748,0.9954462659380692,0.9954536702941943,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 104, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 104]]}"
ir_k_ibl-RENN,RENN,cosine,7,borda,always_retain,5,10,9894,1098,22.281575799977873,0.24295189999975264,22.524527699977625,1.2832489013671875,1.198486328125,1.33251953125,6.605310407971557,0.9936247723132969,0.9936925715344843,0.9936340852130325,0.9936384113966626,0.9936825775356027,0.9936247723132969,0.9936289010384345,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 112, 0, 0, 1, 0, 1], [0, 0, 0, 1, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 108, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 113, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 104, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 104]]}"
ir_k_ibl-RENN,RENN,cosine,7,borda,always_retain,6,10,9890,1102,22.34761170001002,0.23736709996592253,22.584978799975943,1.2827301025390625,1.198974609375,1.33349609375,6.52947124249093,0.9954627949183303,0.9955454694324984,0.9954878994039653,0.9954933373240598,0.9955103019262443,0.9954627949183303,0.9954626282107613,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 108, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 104, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 107]]}"
ir_k_ibl-RENN,RENN,cosine,7,borda,always_retain,7,10,9892,1100,15.082939099986106,0.2405867000343278,15.323525800020434,1.282989501953125,1.2000732421875,1.3343505859375,6.462738755024857,0.990909090909091,0.9913067695395282,0.9910281034826609,0.9911163330291821,0.9910262646038508,0.990909090909091,0.9909156264460359,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[112, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 111, 3, 0, 0, 0, 0, 0, 0, 0], [0, 1, 113, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 107, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 106, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 104, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 104]]}"
ir_k_ibl-RENN,RENN,cosine,7,borda,always_retain,8,10,9894,1098,18.591942800034303,0.24004989996319637,18.8319926999975,1.2832489013671875,1.198486328125,1.33251953125,6.605310407971557,0.994535519125683,0.9945959247563684,0.9945202629214546,0.9945327835563399,0.9945936132432881,0.994535519125683,0.9945396208809942,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 106, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 105, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 104]]}"
ir_k_ibl-RENN,RENN,cosine,7,borda,always_retain,9,10,9890,1102,14.89934359997278,0.24032089998945594,15.139664499962237,1.2827301025390625,1.1995849609375,1.3341064453125,6.481889014453102,0.9918330308529946,0.9919394553367459,0.9918467209862228,0.9918467775360911,0.9919201298287197,0.9918330308529946,0.9918288398361559,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 111, 2, 1, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 105, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 105]]}"
