dataset,metric,k,vote,retention,fold_id,num_folds,n_train,n_test,fit_time_s,predict_time_s,total_time_s,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,confusion_matrix_json
pen-based,heom,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,7,10,9892,1100,0.001566799997817725,0.2927045999967959,0.2942713999946136,0.9927272727272727,0.9930873963201549,0.9928410649264672,0.9929219655768611,0.9928204888980752,0.9927272727272727,0.992730360873515,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[112, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 111, 3, 0, 0, 0, 0, 0, 0, 0], [0, 1, 113, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 107, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 106, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 115, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 105, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 104]]}"
pen-based,heom,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,8,10,9894,1098,0.0015633000002708286,0.29653170000528917,0.29809500000556,0.9954462659380692,0.9955120081468699,0.9953974559039107,0.9954384121782149,0.9954785482297516,0.9954462659380692,0.9954460027388881,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 104]]}"
pen-based,heom,5,borda,RetentionPolicy.DIFFERENT_CLASS_RETENTION,9,10,9890,1102,0.0016280999989248812,0.3041411000012886,0.30576920000021346,0.9927404718693285,0.9928028448375519,0.9927901172126379,0.9927535741891148,0.9928126513241332,0.9927404718693285,0.9927325015165368,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 111, 2, 1, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 105]]}"
pen-based,heom,5,borda,RetentionPolicy.DD_RETENTION,0,10,9894,1098,0.001715999998850748,0.29644149998784997,0.2981574999867007,0.9963570127504554,0.9962897729033058,0.9962836336123327,0.996278455383201,0.996364782187974,0.9963570127504554,0.9963526616780509,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 104]]}"
pen-based,heom,5,borda,RetentionPolicy.DD_RETENTION,1,10,9893,1099,0.0016457999881822616,0.305748400016455,0.30739420000463724,0.9927206551410374,0.9928486264130587,0.9928473357306309,0.9928070656145669,0.9927938925563353,0.9927206551410374,0.9927163603469216,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,heom,5,borda,RetentionPolicy.DD_RETENTION,2,10,9895,1097,0.0015306000132113695,0.293936499976553,0.2954670999897644,0.9936189608021878,0.9935598370486509,0.9935665250081727,0.9935287877114956,0.9936851517864896,0.9936189608021878,0.993618663729355,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 114, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 113, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 102]]}"
pen-based,heom,5,borda,RetentionPolicy.DD_RETENTION,3,10,9892,1100,0.0015820999979041517,0.3157130000181496,0.31729510001605377,0.9927272727272727,0.9928199307898303,0.9927874032908358,0.9927842040105552,0.9927667007429812,0.9927272727272727,0.9927270931982196,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 103, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 112, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,heom,5,borda,RetentionPolicy.DD_RETENTION,4,10,9894,1098,0.0021035000099800527,0.30901269998867065,0.3111161999986507,0.994535519125683,0.9946499391813527,0.9943864994726356,0.9944846707526998,0.9945999471652976,0.994535519125683,0.9945344707366918,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 104, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 1, 0, 0, 1, 0, 103]]}"
pen-based,heom,5,borda,RetentionPolicy.DD_RETENTION,5,10,9894,1098,0.0018280000076629221,0.29898510000202805,0.30081310000969097,0.9963570127504554,0.9963012671866582,0.9963408521303257,0.9963080323048651,0.9963910593602642,0.9963570127504554,0.9963614198311428,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 108, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 104]]}"
pen-based,heom,5,borda,RetentionPolicy.DD_RETENTION,6,10,9890,1102,0.0015867000038269907,0.2949674999981653,0.2965542000019923,0.9945553539019963,0.9946908967188554,0.9944959335079167,0.9945575857373221,0.9946262611879926,0.9945553539019963,0.9945545346780644,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 108, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 104, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 2, 0, 0, 0, 0, 105]]}"
pen-based,heom,5,borda,RetentionPolicy.DD_RETENTION,7,10,9892,1100,0.0015619999903719872,0.30141509999521077,0.30297709998558275,0.9927272727272727,0.9930873963201549,0.9928410649264672,0.9929219655768611,0.9928204888980752,0.9927272727272727,0.992730360873515,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[112, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 111, 3, 0, 0, 0, 0, 0, 0, 0], [0, 1, 113, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 107, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 106, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 115, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 105, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 104]]}"
pen-based,heom,5,borda,RetentionPolicy.DD_RETENTION,8,10,9894,1098,0.0015696000191383064,0.3088974999845959,0.31046710000373423,0.9954462659380692,0.9955120081468699,0.9953974559039107,0.9954384121782149,0.9954785482297516,0.9954462659380692,0.9954460027388881,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 104]]}"
pen-based,heom,5,borda,RetentionPolicy.DD_RETENTION,9,10,9890,1102,0.0018099999870173633,0.3022781000181567,0.30408810000517406,0.9927404718693285,0.9928028448375519,0.9927901172126379,0.9927535741891148,0.9928126513241332,0.9927404718693285,0.9927325015165368,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 111, 2, 1, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 105]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DD_RETENTION,0,10,9894,1098,0.0016475000011269003,0.1770130000077188,0.1786605000088457,0.9963570127504554,0.9962897729033058,0.9962836336123327,0.996278455383201,0.996364782187974,0.9963570127504554,0.9963526616780509,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 104]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DD_RETENTION,1,10,9893,1099,0.0015875999815762043,0.17687320002005436,0.17846080000163056,0.9927206551410374,0.9928486264130587,0.9928473357306309,0.9928070656145669,0.9927938925563353,0.9927206551410374,0.9927163603469216,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DD_RETENTION,2,10,9895,1097,0.001630700018722564,0.17678650000016205,0.17841720001888461,0.9936189608021878,0.9935598370486509,0.9935665250081727,0.9935287877114956,0.9936851517864896,0.9936189608021878,0.993618663729355,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 114, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 113, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 102]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DD_RETENTION,3,10,9892,1100,0.00179870001738891,0.1787334999826271,0.18053220000001602,0.9927272727272727,0.9928199307898303,0.9927874032908358,0.9927842040105552,0.9927667007429812,0.9927272727272727,0.9927270931982196,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 103, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 112, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DD_RETENTION,4,10,9894,1098,0.0015950000088196248,0.1742264999775216,0.17582149998634122,0.994535519125683,0.9946499391813527,0.9943864994726356,0.9944846707526998,0.9945999471652976,0.994535519125683,0.9945344707366918,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 104, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 1, 0, 0, 1, 0, 103]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DD_RETENTION,5,10,9894,1098,0.0015753000043332577,0.17803489998914301,0.17961019999347627,0.9963570127504554,0.9963012671866582,0.9963408521303257,0.9963080323048651,0.9963910593602642,0.9963570127504554,0.9963614198311428,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 113, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 108, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 104]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DD_RETENTION,6,10,9890,1102,0.0016556000045966357,0.1771800999995321,0.17883570000412874,0.9945553539019963,0.9946908967188554,0.9944959335079167,0.9945575857373221,0.9946262611879926,0.9945553539019963,0.9945545346780644,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 108, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 104, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 2, 0, 0, 0, 0, 105]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DD_RETENTION,7,10,9892,1100,0.0016422999906353652,0.17612740001641214,0.1777697000070475,0.9927272727272727,0.9930873963201549,0.9928410649264672,0.9929219655768611,0.9928204888980752,0.9927272727272727,0.992730360873515,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[112, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 111, 3, 0, 0, 0, 0, 0, 0, 0], [0, 1, 113, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 107, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 106, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 115, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 105, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 104]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DD_RETENTION,8,10,9894,1098,0.00157940000644885,0.17762950001633726,0.1792089000227861,0.9954462659380692,0.9955120081468699,0.9953974559039107,0.9954384121782149,0.9954785482297516,0.9954462659380692,0.9954460027388881,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 104]]}"
pen-based,euclidean,5,borda,RetentionPolicy.DD_RETENTION,9,10,9890,1102,0.0016800000157672912,0.1743840999843087,0.176064100000076,0.9927404718693285,0.9928028448375519,0.9927901172126379,0.9927535741891148,0.9928126513241332,0.9927404718693285,0.9927325015165368,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 111, 2, 1, 0, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 114, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 105]]}"
pen-based,euclidean,5,borda,RetentionPolicy.NEVER_RETAIN,0,10,9894,1098,0.0016959999920800328,0.16995750000933185,0.17165350000141189,0.9963570127504554,0.9962897729033058,0.9962836336123327,0.996278455383201,0.996364782187974,0.9963570127504554,0.9963526616780509,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[115, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 114, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 105, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 113, 0, 1], [1, 0, 0, 0, 0, 1, 0, 0, 104, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 104]]}"
pen-based,euclidean,5,borda,RetentionPolicy.NEVER_RETAIN,1,10,9893,1099,0.0015728999860584736,0.17350230002193712,0.1750752000079956,0.9927206551410374,0.9928486264130587,0.9928473357306309,0.9928070656145669,0.9927938925563353,0.9927206551410374,0.9927163603469216,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 103, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 114, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 106, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 111, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
pen-based,euclidean,5,borda,RetentionPolicy.NEVER_RETAIN,2,10,9895,1097,0.0015904000028967857,0.17372660001274198,0.17531700001563877,0.9936189608021878,0.9935598370486509,0.9935665250081727,0.9935287877114956,0.9936851517864896,0.9936189608021878,0.993618663729355,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[113, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 114, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 115, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 104, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 114, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 105, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 113, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 105, 0], [0, 0, 0, 1, 0, 2, 0, 0, 0, 102]]}"
pen-based,euclidean,5,borda,RetentionPolicy.NEVER_RETAIN,3,10,9892,1100,0.001524099992820993,0.1713136000034865,0.1728376999963075,0.9927272727272727,0.9928199307898303,0.9927874032908358,0.9927842040105552,0.9927667007429812,0.9927272727272727,0.9927270931982196,"{""labels"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""], ""matrix"": [[114, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 113, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 114, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 103, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 115, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 104, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 105, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 112, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 106, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 106]]}"
